Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],Time required to start a business (days) [IC.REG.DURS],Urban population growth (annual %) [SP.URB.GROW]
2016,YR2016,Trinidad and Tobago,TTO,31.033,44.16275678,0,1.753,-23598182.38,22284780327,-6.296446956,16720,31140,23027170977,42902965803,0,0,86,0,37.50528203,-0.771108044,73.1,70.33948628,1.022021439,157.223424,19.5,118.7701251,0,145162743.2,268.5309942,0.52665947,1377564,0,0,0,0,0,5130,0,2.014526315,10.5,0.39721456
2016,YR2016,Tunisia,TUN,7.7908,89.24858881,40.63987812,2.238,622569482.2,41802653631,1.262528588,3760,11410,42516685323,1.29E+11,18.42044011,7.929748622,96,51.37122308,23.98651997,4.703655236,76.115,79.02369139,2.345882747,126.3459615,17.1,124.5385552,646820007.3,1821247343,72.75969361,1.10299623,11303946,0.1,0,114.92017,1.0678,92.8658,163610,0,5.208609526,13,1.528212644
2016,YR2016,Turkmenistan,TKM,24.8254,0,22.1440417,2.887,2243160000,36180000000,6.199999966,6820,16450,38640020035,93145567321,0,0,99,39.88391376,0,-4.83779745,67.835,33.05140962,0,151.4384088,49,149.7370032,32229999.54,8202500.343,12.04939459,1.729432997,5662372,0,0,0,0,0,488100,0,3.212231059,0,2.542950466
2016,YR2016,Turks and Caicos Islands,TCA,0,0,0,0,16590000,950357510,4.399701715,25040,22880,915332100.2,836301132.7,0,0,0,0,9.166198939,1.880811213,0,0,0,0,0,66.21216363,0,7467000,38.48315789,1.593637256,36559,0,0,0,0,0,950,0,0.387735701,0,1.94047524
2016,YR2016,Tuvalu,TUV,0,0,0,0,300000,36547419.87,3.034723153,5070,5660,56863669.93,63492051.3,0,0,96,0,0,1.000243384,0,0,0,67.70601336,26,0,24440000.53,4056908.045,374.1666667,1.128841946,11225,0,0,88.09049,1.03703,71.03099,30,0,0.008607242,0,2.649753121
2016,YR2016,Uganda,UGA,121.4464,18.01532828,18.53937527,5.242,625704361.9,24133664285,4.781000291,660,1870,26233969476,74053982803,25.46233399,2.046761807,79,28.57514632,20.62942349,3.637255217,61.986,30.29378346,1.257924102,57.60142849,51.2,124.1521355,1762599976,1146050427,197.723449,3.65264431,39647506,6.1,14.4747466,104.00066,0,0,241550,13.45577038,16.0640836,26,6.177173794
2016,YR2016,Ukraine,UKR,24.5594,70.26959061,49.29861946,1.466,3441000000,93355993629,2.440994738,2310,8210,98744518112,3.50E+11,21.72416236,7.217875446,42,56.22258546,23.17836207,17.0971203,71.47634146,80.9931929,3.668617869,133.1689539,9.2,83.41383171,1523319946,9472000000,77.68931796,-0.33138051,45004645,0.9,31.20273316,0,0,0,603550,19.63011981,3.862876209,6.5,-0.196808298
2016,YR2016,United Arab Emirates,ARE,8.5908,107.5929954,101.0030139,1.491,9604773000,3.57E+11,3.060964305,40570,72810,3.80E+11,6.82E+11,26.02949963,2.618072262,99,75.74463412,41.44869363,-3.265365195,77.47,158.5234067,0,212.6389865,7.8,140.6430872,0,0,131.8076598,1.053281129,9360980,0,4.031392486,108.67271,0.96095,95.34329,83600,0.043494701,9.235667522,8.3,1.392358869
2016,YR2016,Uruguay,URY,59.1122,35.03168325,21.42754346,1.991,170842268.5,52687612262,1.689798162,14980,20750,51290316049,71036907658,17.79838867,10.01686647,95,19.88268277,25.53927812,7.345490949,77.498,28.81132651,1.883038154,149.4317533,8.4,120.7441734,18250000,85051786.05,19.56423266,0.354674156,3424132,0.6,36.1221981,109.70778,0,115.95512,176220,23.70930472,2.325009342,6.5,0.458775109
2016,YR2016,Uzbekistan,UZB,23.79,0,14.87729682,2.455,1662586807,81779012351,6.094196403,2660,7810,84575814234,2.49E+11,26.37011978,0,99,14.87111184,24.14309431,8.746243595,71.171,24.82054921,0,73.99520784,24.2,158.6090764,511049987.8,5795061401,74.86577339,1.738849262,31847900,0.2,20.78043401,101.57249,0.98677,92.60662,447400,14.14901472,3.37505898,5.5,1.541606796
2016,YR2016,Vanuatu,VUT,50.0584,59.63322978,0,3.859,44178569.39,804332795.6,3.5,2850,3000,793139720.8,835774341.8,0,0,84,0,0,1.813470021,70.021,58.68217765,0,78.54094061,27.9,102.8804195,129059997.6,80534470.6,22.83264971,2.620904941,278330,0,22.50274957,0,0,0,12190,16.31052493,0.090758929,18,3.024271465
2016,YR2016,"Venezuela, RB",VEN,85.8336,0,0,2.317,1587000000,0,0,0,0,0,0,0,0,88,0,0,0,72.405,0,0.454046014,92.46141578,24.5,185.4552432,43430000.31,279000000,33.837287,-0.786447681,29846179,0,0,98.97734,1.01838,87.93421,912050,0,36.90254239,230,-0.773970962
2016,YR2016,Vietnam,VNM,31.9554,140.0620308,93.62393906,2.03,12600000000,2.05E+11,6.210811668,2080,6100,1.95E+11,5.71E+11,26.57805826,37.76333863,99,91.06233925,32.71504218,1.110649186,75.172,171.176711,2.442960759,128.7907855,21.5,132.9740323,2906070068,14000000000,301.9922082,1.032286623,93638724,0.3,0,111.20492,0,0,331230,0,2.929447435,24,3.084496288
2016,YR2016,Virgin Islands (U.S.),VIR,32.259,0,72.35309345,2.09,0,3863000000,0.904392765,0,0,0,0,0,0,0,78.41056174,0,2.144515487,79.26829268,0,0,0,0,0,0,0,307.1714286,-0.185856387,107510,0,0,0,0,0,350,0,0.991597516,0,-0.048696873
2016,YR2016,West Bank and Gaza,PSE,54.3712,49.01880447,17.73464326,3.844,296473530.8,13425700000,4.708435256,3460,5670,15090572209,24755871266,21.05663019,0.717403596,0,56.80672144,19.55875671,1.175610602,73.589,0,0,80.10067188,21.3,88.52133667,2401659912,2095486752,725.4299003,2.246105276,4367088,0,6.849308878,97.45101,1.06088,87.02667,6020,6.097454816,0,43.5,2.590474225
2016,YR2016,"Yemen, Rep.",YEM,61.816,0,0,3.994,-561000000,30968242968,-13.62145844,0,0,0,0,0,0,70,0,46.61133498,4.721807901,66.087,25.83291538,0,60.48634124,55,131.4750448,2301110107,3770584000,51.45786692,2.498247034,27168210,0.1,0,93.63748,0.82074,51.58068,527970,0,0.605805312,40.5,4.256849466
2016,YR2016,Zambia,ZMB,123.4288,19.12988878,35.32466751,4.814,662813935.4,20954754378,3.757177805,1380,3910,22594927301,63987993435,38.20623051,0,93,38.63390684,34.87713908,13.57376515,62.464,65.18807023,1.424504358,73.43823048,62,164.8479076,966400024.4,38464441,22.0120085,3.003345679,16363507,11.8,18.13243575,98.60698,0,0,752610,13.35318143,38.04905084,8.5,4.262472425
2016,YR2016,Zimbabwe,ZWE,90.6766,36.40826845,19.94353155,3.804,343013813.4,20548678100,0.755869251,1290,2460,18102732501,34446760781,9.861370596,5.308451725,95,31.27549309,22.11505907,2.160992696,60.294,34.157915,2.220728409,91.79345804,50.4,112.1133417,654250000,1856034931,36.2682952,1.549758816,14030390,13.4,17.04326782,0,0,0,390760,15.75324773,27.21454241,91,1.274558424
2016,YR2016,Arab World,ARB,47.50548913,77.30852508,40.91888537,3.322465339,32586349358,2.51E+12,3.372624384,6654.817513,17116.80608,2.69E+12,6.92E+12,29.59507633,2.716302819,86.65981977,41.87927168,39.16449362,0.530513585,71.43649684,64.44239371,6.087977631,103.1907993,36.50731919,0,27757370087,50296777722,35.96876433,2.019086879,404024433,0.120557709,0,96.11266,0.93578,71.13625,11273300.99,0,4.53237253,23.30909091,2.570759629
2016,YR2016,Caribbean small states,CSS,52.83205438,63.39838571,0,2.027645641,2542694807,68106378710,-1.651455047,9086.55633,14986.26849,66053685375,1.09E+11,0,0,94.02168324,0,26.60088584,2.309117402,73.39595639,53.67925985,0,116.6999501,18.38169963,0,189800000.7,3275884939,17.95575151,0.653179386,7269386,1.770129755,0,99.23506,1.01652,86.86402,434990,0,7.006605607,21.03846154,0.89438371
2016,YR2016,Central Europe and the Baltics,CEB,19.86873567,64.92584979,63.4631861,1.512177777,1.17E+11,1.32E+12,3.050636943,12837.60558,26419.26418,1.32E+12,2.72E+12,21.5628067,13.19833108,93.81352919,59.21265759,28.7889196,0.972844704,76.98893983,110.6722184,1.481846399,125.8114519,5.454947286,0,0,29419648099,93.20299539,-0.255097557,102994343,0,34.01512022,96.91125,0.99235,101.5702,1135391.001,17.59713927,27.89473978,15.72727273,-0.184801473
2016,YR2016,Early-demographic dividend,EAR,38.68420364,60.01723185,23.90506482,2.541626293,1.96E+11,1.05E+13,4.782217502,3336.861626,9286.811801,1.06E+13,2.94E+13,27.22460061,9.034019336,85.90084402,26.52922343,29.87262662,3.102555066,70.01206579,39.12812802,2.43404922,95.31298781,38.53443474,0,51013660073,2.61E+11,95.6012443,1.35454711,3165142287,0,19.46952652,109,1.03001,74.40995,34108218.05,13.12583661,9.567993499,35.03770492,2.272319904
2016,YR2016,East Asia & Pacific,EAS,20.7301823,207.3839522,28.43616611,1.8296036,5.36E+11,2.25E+13,4.057325585,9837.912546,17015.48782,2.26E+13,3.91E+13,31.98511389,27.91663695,92.81817501,25.86657404,33.41288822,1.693999161,75.63562149,45.29381524,1.704540966,109.7705476,16.3,0,7719500088,1.16E+11,94.21395048,0.685904681,2298514046,0,16.13377189,101.4314,1.00405,83.7908,24827743.4,11.73330136,17.89692541,25.63103448,2.261241154
2016,YR2016,East Asia & Pacific (excluding high income),EAP,22.22011503,193.5530495,24.69753973,1.876299905,2.20E+11,1.35E+13,6.375060811,6648.648604,13773.0103,1.37E+13,2.83E+13,40.90570558,29.85919079,92.603032,22.36932094,39.23083369,2.228752217,74.75561418,39.58651579,1.821111007,107.4057725,17.12593075,0,7719500088,1.02E+11,129.017303,0.73173985,2053116851,0,15.71504037,101.6221,1.00491,81.84194,16272875,9.862275825,13.00487792,33.235,2.636568432
2016,YR2016,East Asia & Pacific (IDA & IBRD countries),TEA,22.53080615,193.5530495,24.69722822,1.875783916,2.19E+11,1.34E+13,6.375400215,6718.98632,13918.5847,1.36E+13,2.82E+13,40.90533825,29.8607343,92.52588964,22.36871874,39.23009563,2.438924087,74.79361457,39.58083945,1.821111007,108.5485242,17.09124721,0,6993440101,1.02E+11,128.3939817,0.734759218,2027771091,0,15.71527805,101.6304,1.00486,81.69136,16152595,9.862526598,13.09456596,32.98571429,2.66330833
2016,YR2016,Euro area,EMU,6.893647809,153.7902485,43.89360624,1.566813768,5.82E+11,1.20E+13,1.91021306,36344.9604,42894.57807,1.24E+13,1.46E+13,20.46542488,18.00914141,93.23304769,39.77177848,21.95863503,0.770690202,81.94592967,66.8541461,1.427679092,121.2798466,3.754021406,0,0,78295406045,127.146936,0.319099613,340616924,0.256949371,34.39413638,102.1255,0.99678,108.196,2759787.593,18.78142393,20.66598366,10.89473684,0.601111868
2016,YR2016,Europe & Central Asia,ECS,17.64146802,139.9422456,41.42485106,1.768626307,1.23E+12,2.04E+13,1.94012948,23322.18451,31489.94122,2.13E+13,2.87E+13,21.07314868,17.95599964,93.27195342,38.16773406,22.85760654,1.338281548,77.58798224,61.63121287,1.744669388,123.9067218,9.5,0,9732459960,1.56E+11,33.229176,0.475391801,911812364,0,33.18966787,100.9565,0.99566,104.7573,28701919.98,18.98621576,9.108514242,11.87959184,0.732408675
2016,YR2016,Europe & Central Asia (excluding high income),ECA,27.18529382,61.28134405,29.26150191,1.960032458,92203488572,2.96E+12,1.755043904,7708.167008,19108.59492,3.19E+12,7.90E+12,24.81178113,8.671732825,93.06726748,28.32587483,28.90432906,3.465015172,73.05881307,45.6932029,3.53032654,126.2199868,14.01428714,0,9732459960,49096409023,18.27239042,0.612612813,413361214,0,26.67933218,99.23688,0.98965,98.42677,23484498.88,13.17379828,6.917235285,12.855,0.866537059
2016,YR2016,Europe & Central Asia (IDA & IBRD countries),TEC,25.90521133,63.64578707,32.78116997,1.910138384,1.12E+11,3.48E+12,1.949088533,8167.79668,19779.50028,3.72E+12,9.01E+12,24.01224788,9.353947991,93.19865873,31.40997795,28.86288883,3.174226097,73.50378222,51.43733628,3.27369955,127.1351572,13.4305122,0,9600769960,58049913887,19.81809994,0.545500585,455505650,0,27.81346628,99.30505,0.98955,99.01147,23853768.88,13.77786554,7.364721285,14.39090909,0.774692948
2016,YR2016,European Union,EUU,9.410374798,150.499852,42.84637939,1.565858173,7.12E+11,1.66E+13,2.039217766,32192.6333,39771.63501,1.72E+13,1.77E+13,20.24478756,17.53401186,93.45271575,39.49055326,21.75561983,0.915655294,80.94309246,64.18945228,1.414940451,121.7427619,4.109795177,0,0,1.11E+11,105.0996194,0.211750133,445485081,0.230948921,34.41351038,101.604,1.00095,110.1475,4384317.593,20.12219592,21.56209653,12.72222222,0.478648853
2016,YR2016,Fragile and conflict affected situations,FCS,94.38416493,40.54211284,25.14859134,4.648280159,10866146100,7.59E+11,5.89404481,1607.739861,4446.245287,7.93E+11,2.19E+12,23.77603987,0,72.2999665,37.92848533,30.88363369,2.035268826,60.93198908,42.26923255,2.908416597,68.46414365,88.25282147,0,38559500070,28947241518,38.14054369,2.255359927,712367454,1.358370265,0,98.44318,0.87277,46.35666,13157999.99,0,9.417055869,28.37142857,3.249714157
2016,YR2016,Heavily indebted poor countries (HIPC),HPC,103.5626598,27.70159166,23.20780528,4.862333242,24484647291,6.80E+11,4.634420282,903.4089489,2268.119124,6.67E+11,1.67E+12,26.87308647,3.552940393,76.05385392,34.32788238,22.67190148,4.349249135,62.3232893,40.05708886,1.534931334,65.9713315,73.47776406,0,36605869942,22021723720,42.48783785,2.821060628,738387254,2.513847984,0,100.9909,0.91691,40.39983,17874796,0,15.54963734,23.57692308,4.149638772
2016,YR2016,High income,HIC,13.26073984,144.5627791,30.47208179,1.658719126,2.09E+12,4.89E+13,1.713476258,41219.1977,47372.96118,4.94E+13,5.68E+13,21.52408218,19.86915925,93.71969529,29.23960209,22.4651475,0.797481083,80.64039254,45.13721345,2.305670843,124.7626427,5.2,0,252420003.5,1.33E+11,34.09689091,0.589552311,1198350350,0.288464444,24.81088779,101.983,0.99267,106.7517,37228379.91,15.12399347,18.17132633,12.20689655,0.806643031
2016,YR2016,IBRD only,IBD,29.48938578,135.4998841,24.90236449,2.090436574,5.53E+11,2.60E+13,4.280003879,5650.577129,12860.00215,2.65E+13,6.03E+13,30.45549464,20.41364935,90.64868822,24.49843794,31.91442818,2.455509064,72.95836486,39.68744335,2.028679994,104.6937213,25.33384354,0,31715620048,3.23E+11,67.5665447,0.94575161,4687686335,0,20.45877774,106.8134,1.03219,83.24305,71348003.91,11.97276229,11.15996217,29.91969697,2.126861905
2016,YR2016,IDA & IBRD total,IBT,47.33632509,128.8098746,24.44589326,2.572127857,5.94E+11,2.81E+13,4.204339675,4571.314866,10562.7044,2.86E+13,6.61E+13,30.01638612,19.86266884,85.48107838,24.54844213,31.34082791,3.08088269,70.61943318,39.22516139,2.003075869,96.97379304,44.53980973,0,99349719818,4.32E+11,67.02501853,1.272108191,6256138021,0,20.26945513,104.1757,1.00042,71.928,95955960.91,11.9653517,11.73852217,27.00780142,2.397024864
2016,YR2016,IDA blend,IDB,72.62883648,37.42542425,12.65685509,4.20324814,6842864141,9.50E+11,1.576898025,1911.746519,5288.511522,1.02E+12,2.81E+12,17.19728733,3.384193984,74.49462669,17.60714613,20.00858192,2.569115443,61.6994536,24.43114202,1.670749179,76.1344357,89.06136178,0,11273339767,51641105842,89.22348963,2.30430642,531399044,1.5898148,0,92.80122,0.90905,47.71485,6055920,0,13.54320636,24.08235294,3.438025016
2016,YR2016,IDA only,IDX,92.09778251,38.24753611,21.54624558,4.025336007,33894540260,1.11E+12,4.812169638,1065.155469,2937.723556,1.10E+12,3.05E+12,28.59903097,0,78.25873854,32.30928135,25.12731375,3.677257108,64.616877,41.45465977,1.612836162,72.45243207,66.54616045,0,56360760003,56758481239,57.59575862,2.23761774,1037052642,1.777744478,0,102.5795,0.94587,47.20527,18552037,0,13.37542528,24.55172414,3.735625774
2016,YR2016,IDA total,IDA,85.70359501,37.84050176,17.32541096,4.085033426,40737404401,2.07E+12,3.150874608,1354.430136,3744.449621,2.12E+12,5.87E+12,23.17081494,0,76.9691668,25.32845613,22.72828719,3.626466656,63.62848404,33.16790604,1.640613389,73.70156664,74.30125634,0,67634099770,1.08E+11,65.45707036,2.260202448,1568451686,1.713935788,0,99.40491,0.93445,47.35996,24607957,0,13.41673381,24.44533333,3.619444334
2016,YR2016,Late-demographic dividend,LTE,21.33685606,167.809952,29.65434329,1.745429598,5.03E+11,1.84E+13,3.773265641,8326.84497,16434.13692,1.88E+13,3.72E+13,32.29546008,23.28618883,97.83669026,26.65216476,33.82098171,1.709034962,75.74518596,43.6554395,2.155495063,109.8935355,11.69227205,0,12084540074,1.31E+11,50.81331284,0.624099888,2262158994,0,20.67006162,101.2418,1.00929,87.96879,45769685.86,11.07769188,12.38445449,15.74375,2.11476242
2016,YR2016,Latin America & Caribbean,LCN,64.08009251,70.85608224,21.42447313,2.066494284,2.19E+11,5.39E+12,-0.349375461,8534.661607,15227.91263,5.37E+12,9.58E+12,18.69047838,14.51264165,92.38016366,22.13522147,23.92551998,2.309117402,75.11995716,36.49700337,1.23886626,109.8810678,17.9,0,11407120188,74093585985,31.40020075,1.00388013,629240066,0.448408325,24.42320182,108.8391,1.01665,95.45097,20426078.38,13.41856652,16.31080659,32.17878788,1.317032789
2016,YR2016,Latin America & Caribbean (excluding high income),LAC,64.73229828,70.47617509,20.09962317,2.079639067,1.48E+11,4.86E+12,-0.485361886,8195.562875,14805.07116,4.90E+12,8.84E+12,18.53391757,15.23470545,92.34636514,21.28408353,23.22326783,3.80309427,74.92203333,35.54878898,1.210264739,108.9177327,18.15317292,0,11164320186,72855756854,31.41077269,1.011548336,597399287,0.441396346,24.49929014,109.3059,1.01718,95.37888,19386305.98,13.12364042,16.6108449,39.49583333,1.339480196
2016,YR2016,Latin America & the Caribbean (IDA & IBRD countries),TLA,64.41353275,70.74600933,20.69244497,2.077761367,1.66E+11,5.16E+12,-0.352470322,8452.061578,15209.57961,5.18E+12,9.33E+12,18.96859933,14.53190835,92.29805544,21.84854063,23.5909527,3.678068144,75.02873523,36.94037179,1.203584594,111.3187212,18.00598857,0,6981380099,73702300337,30.79589756,1.03816039,613258172,0.447853115,24.43325399,109.0878,1.01686,95.46196,20290595.98,13.40246937,16.37877297,33.96333333,1.36077659
2016,YR2016,Least developed countries: UN classification,LDC,95.5620088,37.15328426,20.54581007,4.116956943,25882851623,9.73E+11,3.831559064,1011.226086,2737.51653,9.74E+11,2.64E+12,28.95333736,0,76.5772212,29.57083844,27.33575261,3.626466656,64.34577144,38.35353885,1.827713212,67.58211069,68.81229122,0,43536969995,41337875037,54.24313284,2.377984729,963511276,1.841377777,13.87019999,103.4088,0.93996,45.91093,18252610,10.28929591,13.06695043,27.31521739,4.032752021
2016,YR2016,Low & middle income,LMY,47.30683033,130.6114959,23.55272564,2.579038349,5.56E+11,2.73E+13,4.258984341,4466.170996,10381.0485,2.78E+13,6.47E+13,30.32704583,20.46617405,85.47925081,23.780081,31.42072935,3.149226769,70.55541384,38.14181667,2.015380835,96.09717194,44.64315758,0,1.59E+11,4.24E+11,67.53938875,1.277097208,6227752871,0,19.79244304,104.1858,1.00052,71.82251,94808240.91,11.72078069,11.63432366,27.73560606,2.412454394
2016,YR2016,Low income,LIC,99.04845242,25.39897324,18.70421976,4.65850966,14535052180,5.09E+11,3.428058988,783.3682776,2140.274114,5.25E+11,1.43E+12,29.81481531,4.107816702,73.73519176,36.28933807,25.58240032,4.976756248,62.98932635,37.3517998,1.189594656,58.09438616,72.7,0,45074390022,24423446990,49.08792224,2.557705666,670117389,2.23936456,0,102.3074,0.91044,40.84444,14079355,0,13.49141909,24.61666667,3.915714691
2016,YR2016,Lower middle income,LMC,43.85118607,64.99858661,22.65805023,2.765209586,1.10E+11,6.02E+12,5.564805219,2055.05086,6716.17361,6.04E+12,1.97E+13,27.01164989,11.98147928,83.21298615,26.16145999,28.31888048,3.372386284,68.07456289,36.99518699,1.969812303,94.19959969,52.4,0,42336789707,2.43E+11,145.9570341,1.441391633,2939830821,0,14.79679863,106.2465,1.02213,68.47808,20835744.06,11.84465705,10.82052838,26.5893617,2.622719756
2016,YR2016,Middle East & North Africa,MEA,40.24269905,79.70755645,37.78056763,2.866932547,49417297199,3.15E+12,4.919007702,7734.874435,19969.80858,3.35E+12,8.66E+12,29.66480666,4.561122141,90.99391043,37.92007503,37.20460662,0.959447424,73.71082025,58.65801441,5.481499208,108.5206058,23,0,26468600037,52568967066,38.63313042,1.826082307,433597626,0.108889837,0,105.0585,0.95459,80.45285,11370619.99,0,5.543226225,23.41904762,2.377593861
2016,YR2016,Middle East & North Africa (excluding high income),MNA,44.09890258,84.9503444,23.60441316,2.941389682,13654012564,1.46E+12,7.701688924,4124.712376,13369.21196,1.53E+12,4.95E+12,29.68846052,2.104936922,90.13822358,30.93639357,33.46490865,1.329383803,73.1982111,38.9503191,3.255222238,99.90024303,24.84161859,0,26468600037,50627523205,42.85067583,1.731135786,370276461,0.105362061,0,104.1421,0.95858,76.73283,8775231.992,0,6.02388448,26.19230769,2.301979954
2016,YR2016,Middle East & North Africa (IDA & IBRD countries),TMN,43.94097382,85.30736959,23.64686607,2.931265182,13357539033,1.44E+12,7.725701591,4131.911134,13462.18405,1.51E+12,4.93E+12,29.75508621,2.118602538,90.13822358,30.74928734,33.56953497,1.483157005,73.19354707,38.9503191,3.255222238,100.151069,24.89784781,0,23118130127,48532036453,42.37481079,1.724720841,365909373,0.105362061,0,104.2183,0.95699,76.51013,8769211.992,0,6.02388448,24.75,2.297207263
2016,YR2016,Middle income,MIC,38.79651393,131.7417935,23.61431948,2.347071781,5.41E+11,2.68E+13,4.270533443,4911.370719,11384.63454,2.73E+13,6.33E+13,30.33356075,20.59257591,88.01490303,23.62116747,31.50431148,2.816290517,71.46773664,38.15346887,2.026360585,100.6519026,38.23024944,0,60706781250,3.99E+11,70.74578845,1.124843891,5557635482,0,19.84690688,104.5707,1.01624,76.70779,80728885.91,11.71102976,11.31037283,28.65294118,2.302286339
2016,YR2016,North America,NAC,20.37352578,106.327043,13.65445992,1.792533708,5.29E+11,2.02E+13,1.522581812,55837.13616,57500.54522,2.01E+13,2.07E+13,20.60472201,21.49075548,91.73206304,16.3902975,17.95490244,0.945503253,78.9016844,22.26159756,3.053256528,118.7373168,6.6,0,0,9065268190,19.69440815,0.767035346,359245384,0.4,18.57613411,101.334,0.99728,99.94458,19820470,11.0428679,16.32142637,3.55,0.983887916
2016,YR2016,Not classified,INX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,YR2016,OECD members,OED,21.12760459,143.1080417,27.85097501,1.735572506,1.77E+12,4.78E+13,1.743459517,37520.44746,42627.95903,4.84E+13,5.49E+13,21.41742981,19.64037818,94.19243914,27.21407295,22.03006045,1.032076371,80.08656321,41.04356749,2.141836748,117.1091289,6.882924766,0,4596830078,1.55E+11,37.38046825,0.646676362,1288747101,0.272654842,24.96049047,102.0376,1.00132,105.7897,36570179.11,15.34970852,18.22463107,9.725,0.886813767
2016,YR2016,Other small states,OSS,62.47311307,113.0187585,56.54603422,3.106350403,15725655991,3.67E+11,2.432112355,12988.8228,25324.78649,3.84E+11,7.48E+11,34.60984925,7.26242128,83.17410623,52.79444589,38.77547629,1.542684089,67.8356294,65.53831847,0,122.2300182,52.23123985,0,1690620022,3890033591,14.54008494,2.051928177,29542879,8.944986298,0,107.9899,0.99554,68.43771,2072942.999,0,20.79800711,24.65384615,2.932103454
2016,YR2016,Pacific island small states,PSS,50.17629672,51.31392959,0,3.555352709,515683128.9,9315360628,3.293138371,3897.750491,5820.06831,9309024781,13900109886,0,0,84.1223318,0,15.55062609,2.569115443,69.61374193,64.88976408,0,86.73343508,25.09215191,0,782139998.4,711826605.4,37.20104361,1.385379628,2388307,0,29.5260339,108.5892,0,0,65150,21.81153922,1.124740269,20.44444444,2.050267429
2016,YR2016,Post-demographic dividend,PST,13.39717628,148.68242,28.64248102,1.622658964,1.81E+12,4.54E+13,1.642459664,41629.96149,45558.41339,4.59E+13,5.02E+13,21.1991678,20.71107483,91.18975947,27.85710757,21.47902802,1.114957374,80.55424512,42.69015783,2.190334549,121.5311051,5.018629956,0,4645300049,1.30E+11,35.01314293,0.452749085,1101992071,0.315179459,24.84914485,100.9938,0.99762,105.9932,33539743.51,15.27103311,18.96292908,11.86666667,0.669816749
